,context_word,genre_code,clip_name,ClipContext_pair,GenreContext_pair,textMIMC_lvl2b
27,concert,Jaz,Jaz_MED_07,CONCERT-Jaz_MED_07,CON_Jaz,imagine restaurant maybe usa rather uk calm evening meal probably somewhere quite posh endofinput mind see similar one might see couple dancing nearby color woman stage take break air fill smell cigarette smoke body odour endofinput make feel like nice cozy nook endofinput give scene dim lit nightclub performer people side conversation well know establishment endofinput bell background make think christmas remind nice restaurant new york christmas time someone specifically scene la la land guy ryan gosling scene endofinput imagine someone audience listen endofinput sound make imagine holiday walk alone admiring nature beauty new quite calm city endofinput get mixed memory michael buble perform stage also hint james bond theme bring back memory around nothing particular endofinput sleek top floor apartment new york city maybe owner host party endofinput totally felt vibe make feel like get cocktail hang night endofinput picture light dim full people dress suit fancy dress sip cocktail woman auburn hair green sequin dress sip martini watch endofinput hence image come mind ball dance significant otherspending quality time together recreate memory endofinput melodious seem colorful wedding endofinput imagine quite man corner endofinput feel like elegant high class restaurant like stage performance first thought see fancy event endofinput new orleans cruise etta james endofinput reminds room incense lit chill relaxed whilst wind evening endofinput think moment family vacation happy moment relax endofinput imagine man stage dimly lit room light shin stage red tinted man wear suit passionately lose background spotlight yet still somewhat visible overall vibe old timey one endofinput romantic date wife endofinput busy train station endofinput thought noir crime mystery well two television series use similar matlock series air heat night sound like soundtrack mystery crime drama endofinput quality resonate personal level evoke specific memory endofinput sound provoke thought fine dining setting endofinput imagine old school underground cigar smoke fill air classical fore front endofinput imagine dimly lit fine restaurant club people mingle live stage everyone wear black tie attire endofinput imagine white party drink glass wine people dance share story laughter endofinput calming serene endofinput picture really nice dinner fancy restaurant partner endofinput make think fancy hotel really expensive restaurant sort thing give endofinput think easily see scene female stage perform behind live stand microphone stand nod ready come cue endofinput thought fancy club scene small musician stage club surround people dress nicely look expensive rich endofinput black white detective sit smoking pan around opening title sequence case file spew front hes regular glass whiskey neat sweat next look crowd endofinput felt like fancy restaurant endofinput classical make feel ease feel like slow dancing romantic partner endofinput 
28,concert,Met,Met_LOW_09,CONCERT-Met_LOW_09,CON_Met,heavy somewhere belong enjoy endofinput middle age men ride motorbike long grey beard mosh pit dark night time loud headbanging endofinput imagine self watch bunch heavy favorite headset endofinput felt like melodic death endofinput sort different kind expect bit shout hint endofinput cacophony noise synonymous mayhem endofinput think suspense listen suspense suspense real life suspense endofinput energetic strong beat powerful electric endofinput imagine road trip kid group teenager drive past u van high volume endofinput yes thought use listen roll actually due emotional relationship issue back endofinput imagine think tomorrow yesterday crowd feel beat move everyones jump shout alive chaotic make sense endofinput tune give cinematic experience endofinput open scene hard endofinput sound like end old school endofinput remind little use wwe young type theyd background werent match endofinput imagine specific id chemical romance strong visuals someone image continue vocal scream come match memory endofinput prematch fight tension build crowd cheer excitement endofinput punk flash light crowd moderate scale endofinput traditional sludge funeral doom type much alley type especially recently imagine small ish venue performing popular year ago dark dingy room black attire long hair good mix female male endofinput reminds large gathering crowd endofinput imagine scene actor club bright light endofinput think gig really recognise even ai perhaps dark light everyone trail black long hair leather candlelight endofinput imagine two long rival stand across ready battle century endofinput heavy perform front audience endofinput thought gig maybe performance like tenacious lordi endofinput felt like introduction endofinput ever see disaster chipmunk scene first appear start remind quite scary also appeal endofinput sweaty people bang head mosh pit drug endofinput imagine people mosh pit heavy full scary look heavily tattoo pierced punk rocker endofinput attend definitely hear similar sound try remember endofinput sound like endofinput picture like festival specifically people whos entire personality like best ever make endofinput 
29,concert,Met,Met_LOW_14,CONCERT-Met_LOW_14,CON_Met,sound dramatic endofinput imagine chase someone twist small alleyway endofinput another sound like bos jrpg arcade time trial like light gun endofinput long haired fan listen sort felt similar fire flame endofinput thing think browser window youtube spotify recommended track part mix endofinput relate moment joy dancing celebrate friend family endofinput attend lot show tune bring lot memory endofinput imagine something like party since unpredictable progression lovely listen endofinput envision roll musical performer take stage endofinput watch endofinput love think great imagine imagine something choose go imagined semi style deep right amount sound action pack imagine lot people sit row stand big stage lot light endofinput see star also black hat tattoo endofinput imagine tv station news highlight present endofinput imagine partner feel moment endofinput thought roll perform stage crowd full energy jump endofinput stage light flash strobing crowd get really small part crowd near front mosh whilst dot throughout crowd headbanging endofinput imagine venue green strobe light flame shoot mosh pit endofinput someone foot chase run amongst street house go someone else high intensity quick foot chase endofinput thing come mind watch character hero character wear hat long black hair wear thick platform boot rip jean endofinput event endofinput remind anime background imagine character fight battle background also imagine japanese someone strum enthusiastically endofinput say expect classical cool synth type imagined like remind blutengle depeche mode endofinput imagine stage jam part show endofinput scene show strange thing character mission endofinput picture packed lot energy crowd people jump around along let loose whole place feel alive bright light everyone feeding energy endofinput picture symphony indoor venue remind like final fantasy endofinput someone keytar close endofinput thought friend lot fun endofinput listen felt excitement bit mood rush want get endofinput 
30,concert,Met,Met_MED_19,CONCERT-Met_MED_19,CON_Met,imagine watch montage scene like action comedy one actively imagine like endofinput heavy gig festival endofinput hear think sister kid listen like bang head pretend air hair get crazy always much fun battle endofinput dethklok thunderhorse great endofinput remind kid get bull finally get revenge guy mess endofinput discomfort really like iron maiden acdc come head colour red orange angry endofinput picture perform live stage endofinput sound remind action scene antagonist defeat parade people endofinput remind bit listen sweet child mine solo youtube sound bit similar endofinput racing car fast sport car endofinput think tony hawk downhill wii soundtrack like endofinput initially thought dad lead use practice room harmonising part come thought black veil bride emo core scene belfast really cool alternative shop dark sell shirt endofinput  endofinput imagine hard stage crowd people hand raise air endofinput feels right home middle ongoing audience enrapture zone action energy keep go keep build pull along lead listener anticipate whats come next endofinput black veil bride dragonforce type solo remind see german festival ring wacken endofinput remind live also go onto youtube see live performance havent ben able see person like jimi hendrix etc endofinput watch wrestling make feel emotional main wrestler entrance endofinput thought old star fox tough climatic mission likely sort bos fight another hard sequence serve hype moment memorable part ex endofinput motorbike come mind endofinput felt fall genre like power symphonic thrash remind call skiltron however conjure many visuals mind endofinput scene attend similar genre come mind endofinput like yungblud uplifting energetic endofinput remind endofinput also sound like opening scene anime endofinput make think scene call stranger thing try kill monster endofinput easily imagine punk maybe like fall boy section imagine somewhat close edge stage fan equally press edge stage imagine really completely lose endofinput picture scene crowd great time form mosh pit front stage lead solo endofinput first thought sound like american anime style cartoon bakugan shift hero picture sound clear like someone hit note perfectly endofinput person work listen use gym machine lift heavy weight caffeine endofinput 
31,concert,Met,Met_MED_20,CONCERT-Met_MED_20,CON_Met,think friend see look right leave middle huge body people see friend jump enjoy solo endofinput one white people artist go wild like niche thing know fan endofinput crowd one big mass everyone surge forward lot light fire around stage dance endofinput sound kind like last one make think thing someone use know love kiss part memory good make sad think sit living room hear jam room endofinput one imagine hero sort hit solo massive crowd surround u reason also imagine arcade dance floor u wasnt use endofinput teen superheros save day endofinput fitting seem like rockstar endofinput mind instantly go avenge sevenfold one favorite grow sound exactly like something hear solo really give uplifting mood make sit chair love like especially work drive afternoon endofinput climate everyone endofinput thought watch sound endofinput thought stage live open place endofinput imagine passenger car late night road trip hot day window dance along air laugh driver feeling carefree happy endofinput hear similar mostly special hidden easter egg activate strange thought indeed endofinput large stage many pyrotechnic also involve endofinput imagine someone stage front crowd excite endofinput imagine man dress black long black hair dark makeup hold lot passion endofinput make imagine someone rid horse battle someone armor big sword endofinput probably high intense scene performance everyone scream shouting imagine headbangers crowd mosh pit everywhere endofinput sound like opening shonen anime endofinput anime open endofinput see use sonic hedgehog oddly enough also felt shred right along stage studio performing endofinput make think emo day grow listen like black veil bride fun time lot hang friend endofinput double remind hero also bring thought dragon force imagine try get combo go rhythm get much point possibly get endofinput felt like listen hear many similar fun listen compare past endofinput see hair attire riffing crowded stadium endofinput performing player solo endofinput imagine kid hero remind real memory thing although recognize endofinput friend love type endofinput thought attend always tune like endofinput seem like focus pump crowd follow along vibe endofinput like one cool riff make want go festival like glastonbury endofinput stage big like heavy endofinput picture huge stadium dark stage shred people go crazy flash light fire effect screen behind stage people mosh endofinput imagine make lot noise stage think id enjoy endofinput make teenage white kid garage endofinput 
32,movie,80s,80s_LOW_02,MOVIE-80s_LOW_02,MOV_80s,sound like scene set big city main character depress wander street night endofinput see camera pan around rain city somewhere hide along street detective drink hes luck think culprit go get away woman enter important information endofinput felt emotional swinging towards sad side maybe hero get hurt die endofinput give vibe erotic romantic scene mysterious feel endofinput remind cowboy rid horse sand hill desert smoking western style endofinput sound like attach emotion passion say appropriate staged well endofinput imagine drive home stressful day work thought life unfair area give get achieve goal endofinput beach tropical holiday island night blue ocean gently splash grey stone wall beach path endofinput imagine trip luxury style cruise ship make feel regal elegant endofinput black white mafia protagonist get tell woman hes slowly fall love shes happily marry watch walk away bittersweet endofinput dinner event endofinput seem background sorrowful event endofinput imagine watch old couch girlfriend endofinput yeah feel like romantic romantic scene lead character dance intimately slow end night still hold enjoy moment wind focus maybe outside party afterwards sidewalk cool air character ruminate experience together figure say goodbye night endofinput sound like wish star provoke thought hope dream persevere think goal want future endofinput remind walk tend listen type need bit alone time often walk evoke pretty strong emotion endofinput miami around live similar cool vibe make feel relaxed endofinput picture sad sequence perhaps character fall one walk around rain city camera pan around endofinput romantic scene endofinput relax tranquil set endofinput imagine large well musician hold sure hear though beginning imagine gothic architecture gothic mansion tall iron gate also envision romantic cafe scene city like paris couple seat together cup coffee emit steam air endofinput make imagine moment past resonate endofinput remind dog endofinput romantic date night partner saxophonist around dinner sort thing endofinput imagine woman walking beach sunset hand pocket wind blow hair contemplate life endofinput probably end cast mention people involve making endofinput imagine wedding endofinput imagine romantic scene slow dancing partner amazing night endofinput scene come mind scene everything go wrong hero lean wall rain fall around wonder everything start crumble anything make right collapse endofinput think scene someone likely man walk home alone reject woman romantically endofinput another detective story detective partner murder sit alone smoking friend maybe bit another life time know work case damn wont try everything catch killer endofinput sound like restaurant endofinput feel like something end belong credit scene relax endofinput 
33,movie,80s,80s_LOW_06,MOVIE-80s_LOW_06,MOV_80s,think old sitcom sound like opening feel like familial show many happy moment endofinput sound like track end credit scene happy family everyone show laugh fun whilst credit roll endofinput make think tv show try show character one one short scene end look camera smile crazy look something like frasier cheer endofinput imagine happy scene old reason rain man pop head woman main protagonist visual show drinking type cocktail watch live woman wear glamourous sparkly dress endofinput end scene two character get back together kiss endofinput sound like end credit scene either comedy romantic comedy endofinput sound like introduction sitcom full house rosanne mind instantly go image screen introduce character silly pose something move onto next character endofinput two people dance others hand world behind endofinput sound amazing imagine dance endofinput thought office wait hold hear invoke sometimes endofinput thought trumpet keep ring mind endofinput imagine scene end main character high school age dance together dance montage character story continue beyond endofinput get feeling outro old school teenager highlight different character credit roll endofinput remind style imagine sort romantic sunset like scene load purple orange hue american also grainy look endofinput imagine end maybe comedy romance screen fade black show credit background endofinput make think animated sound free colourful endofinput near end everything go well character everyone dance happy laughing joking everyone work end endofinput chill endofinput scene city tropical city like miami los angeles endofinput make think dance credit rom comedy comedy endofinput imagination beginning sitcom one like reba home improvement even everybody love raymond also imagine studio set audience back add laugh track time also think beegees loiter around endofinput remind sitcom like family matter similar show endofinput restaurant visit la weekend endofinput mostly terry perry think black american party endofinput sound like type hear open credit tv show even possibly end show announce character name title endofinput thought sitcom rather try think specific one come one endofinput imagine sort warm main act people mingle wait around endofinput something expect hear radio visit theme park endofinput imagine credit roll end give rom com vibe light hearted end give impression endofinput imagine wed party happening people dance also miss attention check ask type say please type word catch word concentrate endofinput imagine show vibrant color wild hairstyle endofinput 
34,movie,80s,80s_MED_08,MOVIE-80s_MED_08,MOV_80s,sound like something sitcom endofinput watch kid show young child start dance endofinput evoke feeling longing new place destination endofinput soothinginteresting laughter endofinput felt like character positive thing happen good mood mood celebration endofinput one remind ex boyfriend love type also like watch hear several time endofinput imagine celebration kind like one christmas season endofinput sound like use family travel vacation road endofinput imagine scene person drive listen endofinput know simply remind character walk street jolly happy something happen one thing lead think spiderman scene peter parker walk road raindrops keep fall head happy imagine instead like happy happy scene endofinput lady red vintage ferrari endofinput imagine church sound sound lead section endofinput imagine scene quiet place try find peace within one endofinput imagine opening scene actor drive suburban area enjoy car endofinput scene romantic comedy two lead start connect potentially something fun engage first time endofinput typically dance scene end credit show reel future life turn endofinput reason thought screensaver see artwork tropical beach pink orange sunset endofinput know ice cream shop shop sell banana ice cream pastel color pallette interior floor checker tile reason also sell balogna ice cream topping also sell pistachio ice cream endofinput end comedy series show cast happy wave goodbye crowd camera end show endofinput dance sunshine yellow frothy sea sand party young people endofinput feel like listen michael jackson endofinput think bingo parlour felt like older mightve hear radio back sound like th century lot vibe endofinput say sound like decide enjoy start randomly imagine banjo kazooie feel like suit lot sibling kid nintendo endofinput imagine seat behind car parent drive take school bright day endofinput imagine person happily go day endofinput scene car pull driveway typical suburban family step car endofinput imagine stylish scene someone walk city night mix classical modern hip twist make feel fresh also little fancy endofinput picture introduction family basically like family introduction show person name card sitcom style endofinput give imagination reach end family old one reach credit see credit roll endofinput 
35,movie,80s,80s_MED_13,MOVIE-80s_MED_13,MOV_80s,imagine science fiction endofinput imagine korean use binge watch around age get back school get assignment sort favorite korean show next line endofinput sound like introduction romantic tv show endofinput sound quite different hear voice specific word endofinput two adult lovebird dance party endofinput parent love back day recently come across picture hold hand moment begin picture flash mind endofinput gentle acoustic sound relaxed feel perfect unwind endofinput car radio drive grocery store enjoy evening endofinput like float thought watch pass like cloud need solve anything right breathe peace motion give meditation vibe endofinput open scene twilight endofinput sound cool classical soul endofinput remind part romantic couple fall break endofinput fully kick imagine frozen sound sound like bell ringing make think sleigh change thought endofinput night sky shiny star moon like something science fiction bad effect endofinput fantasy inspired advertisement refreshing cold drink endofinput imagine opening scene slow motion family park run talk laugh picnic lot cut scene endofinput make imagine rainforest tribes people peaceful feeling felt happy relaxed nature endofinput give nostalgic vibes relate kate bush bjorks little bit give ethereal angelic vibe hint downbeat pop term scene imagine match visual aspect artist mention mature old vibe quite serious romantic endofinput actually give church vibe felt like church bright light stream stain glass window endofinput introduction show production company one one ever hear ever see set alone run opening scene endofinput imagine comedy romance love first sight endofinput opening title probably view philly sunrise spanning across city endofinput pixy fairy gentle pastel colour sparkle enchantment fantasy endofinput character walk street endofinput scene famous intimate full love fan endofinput imagine introduction common hear state producer actor endofinput sound like introduction soundtrack endofinput ancient eastern beginning follow progressive path endofinput imagine quite old set sometime picture accompany old school intro use introduce cast producer endofinput picture walking family restaurant friendly welcome endofinput 
36,movie,Ele,Ele_LOW_09,MOVIE-Ele_LOW_09,MOV_Ele,sound like car chase action scene endofinput drive fly car future weave traffic endofinput like science fiction cyberpunk style space scene build massive fight endofinput seem like adventure maybe scene blade runner endofinput thing think dance night club everyone black shadow bluish white light flash endofinput relate overcome struggle sound like victory endofinput set mood competition something friend colleagueits like battle endofinput imagine build energy competitive race tension high reason think go endofinput one still fresh mind yesterday watch horror theme tone endofinput imagine action someone pursue villain endofinput long drive way scene endofinput think great remind john wick action build shoot race something great heroic go happen love make feel nostalgic happy endofinput young man run endofinput build tension sound like go epic drop make feel little bit edge aware surroundings endofinput picture image action hero fighter assemble go rescue mission endofinput give thought action climax endofinput action scene start maybe sort chase scene protagonist get chase somebody start protagonist realise follow continue protagonist start run weave pedestrian obstacle traffic become intense endofinput hear sound remind scifi series race battle bad guy endofinput envision keanu reef think similar feature matrix john wick star endofinput sound like beginning epic fight endofinput somebody cyberspace realm glow blue lot digital fractal wall begin move faster build get ready breach firewall lol endofinput detective good guy deep conversation think plan realise plan get work endofinput imagine someone black run away group people shoot person black jump window start fall slow motion glass fall slowly well endofinput sound like sound action adventure make think tom cruise endofinput watch endofinput imagine background tv show racing racer walk onto track get car camera focus important racer one one endofinput sound like credit end endofinput say imagine type fit soundtrack figure probably action science fiction also give strong vibe start picture bit interested terminator lately imagined part base especially retro one although fit exactly endofinput imagine watch need speed car race endofinput thought teen young adult woman techno light flash people dance wait beat drop endofinput action neon light people race car street endofinput imagine scene something big happen feel suspenseful like everyones wait surprise time hip beat make feel modern cool endofinput felt like like battle start big space marine look guy endofinput think introduction favourite series introduction make experience watch series unforgettable endofinput give feeling action like car chase weave traffic stuff happen around endofinput 
37,movie,Ele,Ele_LOW_14,MOVIE-Ele_LOW_14,MOV_Ele,think warehouse project gig someone old synthy house felt fun enjoyable endofinput see undertale computer screen fight sans quite right run usual pacifist run attack sound hitting satisfy go soon oh lose much health think endofinput sound like retro endofinput make envision old fight one graphic arent good hour endofinput remind matrix blade runner someone run street pursuit something someone technological modern device endofinput sound like e prerecord beat like dramatic effect mostly gen z endofinput listen sound imagine party stripper woman dance rhythm wild fun endofinput overhead view futuristic city night speed vehicle light zoom along road also tower block endofinput yes talk make think tron similar high tech vibe endofinput think old school arcade bit arcade machine really sound like space invader style hear thing fire hit object break endofinput imagine girlfriend little brother sit living room endofinput oh feels epic especially start sensation people character come together approach rise conflict climax thing feel dire happen powerful anticipatory energy also sound like old bit chiptune something endofinput remind arcade place nq lot uks major city endofinput watch sport review especially soccer endofinput imagine soundtrack bos fight old super nintendo entertainment system era make think zelda lagoon picture character engage mortal enemy ramp fight likely climatic nature stake high endofinput remind early endofinput felt pull side scroller make nintendo japanese anime era like akira endofinput make think super mario level nintendo endofinput imagine specific scene per se associate wreck ralph remind animated kid endofinput probably introduction character mention endofinput sound disco theme endofinput sound like something imagine pro evolution soccer playstation old brother absolutely love sound bring lot good memory endofinput immediately think high tech futuristic world character scene get ready go something reckless like hack something thought come mind something maybe beginning middle character still get good thing get serious end endofinput think animated gear towards child show kind start adventure main character endofinput theme space invader something plane shoot asteroid love way make head vibrate mustve asteroid explode endofinput sound like arcade endofinput remind retro similar tetris pac man endofinput 
38,movie,Ele,Ele_MED_19,MOVIE-Ele_MED_19,MOV_Ele,well make quite sad dynamic maybe sad scene something reveal something important maybe walk rain go something endofinput initially imagine sad moment however beat add fit come age endofinput reminds favorite pop musician imagine self engross entertain endofinput pop head right away think minecraft endofinput good beat intrigue endofinput scene one thoughtful feeling endofinput first imagine lay bed rainy day peaceful mind free worry chaos beat come saw jump bed back reality endofinput sound like soundtrack scene someone get ready big night endofinput imagine office busy day supervisor keep morale alive endofinput enjoy sound thought give dance tune happy thought endofinput tune entertain endofinput beginning xxxtentacion sad genre endofinput classic tune scene endofinput first visualise horror low brightness like slenderman minecraft cave recently click sound begin remind fashion design dress use visualise endofinput moody scene drone filming cliff sea early evening like advert new drama programme endofinput lonely cat forest shoo away endofinput imagine woman grieve loved one everything slow somber cry funeral feel depress pick scene become fast paced woman deal grieve drink cry old routine endofinput imagine sit car black mild alone hear type beat like drive old habit pick slum black friend hear similar endofinput originally start remind christopher nolan like inception vaguely psychological thriller like memento perhaps start provide beat breakbeat lead road imagine come age school main character make great development either story individual role find walk important location fish tank example indie british endofinput reminds adventure time go hike endofinput imagine alone home dance along rhythm beat endofinput rainy stormy window city apartment girl feel reenergised peace endofinput imagine replay happy memory two people live hold tear stream face endofinput character scene endofinput scene character dance endofinput really peaceful feel tell beginning great endofinput people slow dance beat get lively dance become faster endofinput montage someone experience something sad image travel look solemnly window dark ambience endofinput sound like late endofinput sorry mean press vibe like come age angst like world move whilst simultaneously close open around protagonist endofinput bleak situation follow call action endofinput also picture ad small shop mall endofinput confuse immediately imagine oh dead sad everyone funeral mourn beat entirely unexpected become dead yes love kick endofinput 
39,movie,Ele,Ele_MED_20,MOVIE-Ele_MED_20,MOV_Ele,thought animal swim come head saw aquarium watch seal turtle swim around make pensive well watch animal swim around endofinput scene something sad happen protagonist try move solemn background bright signify thing okay endofinput sure think joe satriani mom use listen lot weekend think sit living room sibling mom clean endofinput imagine science fiction like city show extremely futuristic building bunch fly car zoom past look like small planet see circle around viewpoint city green beautiful look endofinput bluish scenery cyberpunk type view endofinput sound like relief maybe long full hardship finally end something good peaceful happens endofinput sound like something put morning try relax read work like listen calm anxiety sound work hear stuff like time soothe brain get relax endofinput entry scene modern city skyline endofinput sound great make imagine sit alone somewhere meditate endofinput like reflection scene character sometimes sad moment endofinput imagine landscape ruin world look endofinput make think roundabout park child endofinput make feel calm like serious scene happen main character reflect action happen sad scene ponder affect flashback endofinput question think artsier side sound like travel montage drone footage landscape follow car also feel cold endofinput think mindful serenity peace come self reflection endofinput remind playstation load screen grow meditation like noise remind wait cousin finish xmen playstation grandma house endofinput imagine float pool eye close relaxed one water fancy hotel feel warm sun face peace endofinput remember girlfriend love beat much endofinput horror scary scene appear endofinput get massage masseuse felt much like rhythmic calm endofinput try think use think maybe character walk beach heartfelt moment sort endofinput soothe relax way endofinput imagine chill beach hot country sea people swimwear cocktail soak sunset endofinput background public toilet restaurant cafe endofinput really felt like belong think use night time maybe character drive sit bedroom hang phone feel depress feel nocturnal endofinput think kind hear plane whilst wait take endofinput imagine documentary mostly fun fact historic information endofinput 
40,movie,Jaz,Jaz_LOW_19,MOVIE-Jaz_LOW_19,MOV_Jaz,think super mario tune similar background mario make think super mario odyssey last mario endofinput soccer pick team set formation start endofinput old set people dance couple throughout room quite lively fun endofinput well imagined something first part low half ruin first part make think go pipe super mario think collect coin level really dark bit creepy rest ruin though endofinput hear picture blue brothersesque two cool blue musician introduce possibly dance sort fancy zainy feel denote idea go lighthearted family base comical nature endofinput similar last tune mind shift halfway record first part recording sound like bowser bos fight old mario kick mind shift coffee shop listen drink coffee endofinput think imagine friend party ceremonial gathering endofinput thought actor especially actor come street meet people good mood endofinput first imagine mind switch upmarket restaurant lit candlelight people suit dress circular table watch champagne glass endofinput imagine scene introduction cop see cop card go traffic night time scenario endofinput imagine heist noir setting montage moment someone voice top endofinput imagine people dress vintage fashion swing dance together type party good time endofinput make imagine army people dance endofinput imagine might base mario remind mario scene might upbeat fast probably parkour platformer jump onto block ledge etc endofinput bullshit fuck mario endofinput guy think something wrong cautious approach turn good friendly mingle everyone endofinput picture man dancing people around hear endofinput first imagination note hit pink panther cautious scene suddenly become jaunty due increase back wasnt crouch style walk enthusiastic like cartoon endofinput felt chaotic listen theme seem completely switch within short period felt lot thought emotion endofinput start sound almost like animated chase scene people chase transition almost club feel endofinput picture stage small venue someone middle side endofinput imagine introduction sort cartoon open close someone hand zoom animal dance tuxedo old school style endofinput certain restaurant live endofinput woman scene move across street round skirt see handsome man end endofinput start kind remind detective come wait sort realization case standstill work renew enthusiasm endofinput seem first suggest like different theme like possibly suspense change lighter positive tone endofinput sound hence endofinput envision scene actor actress recently go somewhere like new york explore awe city life endofinput get much first bit remind mario throw rest keep imagine mario level endofinput imagine people fun dinner dance nice restaurant even live date endofinput scene different part city swiftly display one scene people rid bike beach endofinput 
41,movie,Jaz,Jaz_LOW_21,MOVIE-Jaz_LOW_21,MOV_Jaz,peppy like lift feels busy like need something maybe walk shopping center listen background endofinput fun supermarket shop scene come age endofinput reminds tom jerry show use watch sound track background tom jerry mischievous usual endofinput thought cute little cafe simulator kind endofinput whimsical sound endofinput typical cartoon kid show endofinput circus remember see circus first time bring memory back endofinput sound like soundtrack chase scene endofinput imagine chill grandmother kitchen drink tea listening story cook endofinput imagine environment gambling place likely cassino people around busy try luck endofinput tune give ringtone vibe endofinput kid winter wonderland fairy tail endofinput sound like kid mobile endofinput remind one mute comedy sketch endofinput child tv show like animated one actually exist light blue background sky colourful caterpillar walk buy house similar one peppa pig occasionally visualise someone glockenspiel beater endofinput cute baking time challenge finish baking decorating endofinput imagine stand elevator place hear real life endofinput slap stick comedy type montage perhaps funny event combine bunch scene one loft lobby hotel effective scene location well also give feeling old french perhaps european non english speaking perhaps still comedy black white vintage old ambience endofinput reminds kid endofinput felt like tile fully focus enjoy rhythm endofinput imagine grocery store family walk aisle look grocery endofinput work office face pace environment maybe endofinput tuxedo endofinput imagine like farm endofinput annoy sound one kid id say usually supermarket elevator really dislike overwhelm ear endofinput person walk work joyful mood endofinput imagine also imagine scene people fun road trip endofinput imagine popular cartoon animation remember daughter watch kind sound popular endofinput sound like soundtrack child show endofinput sound like something harry meet sally woody allen think endofinput shenanigan occur hotel maybe someone pull prank endofinput see maybe one retro feel endofinput picture quite cutesy design imagine specific sort store go purchase specific item region endofinput picture introduction sitcom maybe silly scene something like endofinput 
42,movie,Jaz,Jaz_MED_02,MOVIE-Jaz_MED_02,MOV_Jaz,think scene christmas two people posh restaurant endofinput slow dance scene endofinput see stage side curtain slow raise show beautifully dress woman endofinput imagine smokey club enjoy vibe endofinput seem like classic gentleman get home work smoke cigar taking hat endofinput felt like new york light orange warm room full people really warm vibe almost romantic happy cosy way endofinput sound like endofinput imagine romantic scene someone love dearly quite place u walk hold hand lot public display affection endofinput remind black white young beautiful actress stand turn head gazing someone like endofinput sunrise hollywood esque town quiet street orange sky discarded newspaper sheet blow around ground alley endofinput thought marilyn monroe black white leaning balcony moonlit sky gaze sigh endofinput picture watch romantic best friend also emotional one symbolize either scene love break hearted tragedy endofinput seem background trailer endofinput imagine woman evening gown hair pull back dance talk low man suit endofinput feel like another high class restaurant evening feeling like character ask someone dinner adult professional thing though scene like next step end start romantic relationship transition something noteworthy nice little casual super tense endofinput imagine cocktail date girlfriend everyone sit relaxed atmosphere endofinput wed moment make feel happy endofinput imagine two character slow dancing old timey ball something base character well dress suit expensive dress two character focus ulterior motive spy someone steal object ball brief bit fun see male female sexual undertone partnership usually keep professional dance routine make hard endofinput room wife side endofinput old hollywood glamour style endofinput remind soundtrack bioshock well django reinhardt seem like type django reinhardt make visualize underwater city rapture listen endofinput bring mind specific genre enjoy find picture character endofinput remind penguin batman maybe watch batman series sort feature screen endofinput make think romantic date listening smooth weekend evening sort vibe endofinput imagine walk snowy street new york city christmas time dark cold quiet light decoration hang brick townhouses endofinput probably romance endofinput sound peaceful endofinput imagine wedding endofinput picture holiday sound felt familiar use celebrate season always cool sound background even dinner happen endofinput imagine immediately cheesy hallmark woman move back town meet former flame like indicator viewer start get close two reminisce old time sit laugh old use visit endofinput picture scene couple share first date nice restaurant couple eat dinner shot capture outside restaurant window endofinput someone sidewalk tip bowler hat floor front people stand around watch one throw change hat continue walk endofinput sound like fancy restaurant endofinput reminds fancy restaurant night time romantic evening background endofinput 
43,movie,Jaz,Jaz_MED_07,MOVIE-Jaz_MED_07,MOV_Jaz,sound cosy endofinput bedroom study important exam various book open read endofinput youd expect hear hero enter villain lounge noir endofinput scene speakeasy black white brown filter whose name remember maybe detective drinking hard day endofinput think character cafe dim warm yellowish lighting endofinput remind fresh start new opportunity endofinput make want alonesit lift foot small table relax itbe sip winebeing beach enjoy breeze air move skin endofinput felt like calm high end stressful day drink luxury drink enjoy even listen soothe endofinput sound like lonely man reflect life endofinput watch romantic scene endofinput instant thought hear picture guy reason man probably wear suit stylistic fashion know think harder harder scene also think romance scene romance scene might whilst make feel warm happy endofinput imagine seat house balcony mind overcome thought endofinput imagine pool side dinner date two lover dance meal endofinput scene couple romantic session together go dinner date fancy cozy restaurant endofinput scene main character fancy restaurant live wear tuxedo see behind main character sit centre frame table really nice look meal front bottle wine ice middle endofinput make think general lot couple dance slowly feeling love palpable air endofinput romantic first date dinner white table cloth candle dim lighting glass wine endofinput imagine old time new york red velvet curtain endofinput felt like cafe drinking coffee smoke cigarette endofinput imagine man betray close friend suppose finish job get pay thatd end lifestyle man come hq find friend take money hes sol burn bridge endofinput couple posh restaurant slow dancing close love endofinput imagine laptop work busy coffee shop drink matcha latte people enjoy chat background coffee shop brown green aesthetic endofinput kind remind see base new orleans jazzy bluesy endofinput smoky room old glam woman dress endofinput coachella night endofinput imagine restaurant set musician corner suit people eat dinner tap champagne glass together imagine cold glass bourbon ice melting glass endofinput imagine men woman slowly enjoy restaurant endofinput thought corner high end restaurant couple intimate moment dinner table endofinput quiet scene black white live background customer smoke drinking endofinput picture scene two people share private moment dimly lit room feel smooth little mysterious almost like hidden tension endofinput old sad rainy night scene probably main character look blue endofinput noir style beautiful woman smoke cigarette endofinput give feeling home heating get ready holiday endofinput 
