,context_word,genre_code,clip_name,ClipContext_pair,GenreContext_pair,METdescr_prepLVL2A
26,concert ,Jaz,Jaz_MED_02,CONCERT-Jaz_MED_02,CON_Jaz,kid spend afternoon grandma jigsaw puzzle endofasubhere first think great time la noir straight club prohibition era speakeasy endofasubhere first could imagine browser window cafe ambient could see universtys starbucks full view saw inside though id step inside watch student sip coffee tap away laptop endofasubhere bring back memory ex partner endofasubhere peaceful serene endofasubhere felt like club enjoy musical artistry old experienced artiste relax reminisce life endofasubhere one remind every weekend think church praise worship time always long sunday hear cool sound endofasubhere sound like artist performing artist likely instrumentalist endofasubhere person stage singing endofasubhere imagine enter expensive restaurant endofasubhere imagine dedication proposal function endofasubhere musical stage crowd slow dancing endofasubhere introduction crowd begin buzz excitement make way stage loud cheer erupt time one member enter feeling tension within crowd anticipate entrance lift endofasubhere make feel like either cigarette smoke air listen bank seine paris past midnight middle summer endofasubhere date night city london new york city wine dine time loved one listen enjoy atmosphere endofasubhere noir roar wear zoot suit cigar mouth see bombshell woman begin talk shes able match energy even put toe talk begin fall love smoky dim light endofasubhere partner lovely steak restaurant endofasubhere make imagine like get dress apply makeup large mirror vanity messy clothes floor endofasubhere showgirl romance new york rain pavement romance endofasubhere  endofasubhere remind christmas michael buble also someone man passionately serenade woman voice style similar michael buble imagine men suit perform endofasubhere sound like symphony think would attend endofasubhere thought theatre setting orchestra specifically soloist endofasubhere love scene two people affectionate one another endofasubhere picture outdoor middle big city summer picture people lay blanket grass around stage endofasubhere think performance britain get talent endofasubhere imagine thought whilst relax background endofasubhere 
27,concert ,Jaz,Jaz_MED_07,CONCERT-Jaz_MED_07,CON_Jaz,imagine restaurant maybe usa rather uk calm evening meal probably somewhere quite posh endofasubhere mind could see similar one might see couple dancing nearby color woman stage take break air fill smell cigarette smoke body odour endofasubhere make feel like nice cozy nook endofasubhere give scene dim lit nightclub performer people side conversation well know establishment endofasubhere bell background make think christmas remind nice restaurant new york christmas time someone specifically scene la la land guy ryan gosling scene endofasubhere imagine someone audience listen endofasubhere sound make imagine holiday walk alone admiring nature beauty new quite calm city endofasubhere get mixed memory michael buble perform stage also hint james bond theme bring back memory around nothing particular endofasubhere sleek top floor apartment new york city maybe owner host party endofasubhere totally felt vibe make feel like get cocktail hang night endofasubhere picture light dim full people dress suit fancy dress sip cocktail woman auburn hair green sequin dress sip martini watch endofasubhere hence image come mind ball dance significant otherspending quality time together recreate memory endofasubhere melodious seem colorful wedding endofasubhere imagine quite man corner endofasubhere feel like elegant high class restaurant like stage performance first thought would see fancy event endofasubhere new orleans cruise etta james endofasubhere reminds room incense lit chill relaxed whilst wind evening endofasubhere think moment family vacation happy moment relax endofasubhere imagine man stage dimly lit room light shin stage red tinted man wear suit passionately lose background spotlight yet still somewhat visible overall vibe old timey one endofasubhere romantic date wife endofasubhere busy train station endofasubhere thought noir crime mystery well two television series use similar matlock series air heat night sound like soundtrack mystery crime drama endofasubhere quality resonate personal level evoke specific memory endofasubhere sound provoke thought fine dining setting endofasubhere imagine old school underground cigar smoke fill air classical fore front endofasubhere imagine dimly lit fine restaurant club people mingle live stage everyone wear black tie attire endofasubhere imagine white party drink glass wine people dance share story laughter endofasubhere calming serene endofasubhere picture really nice dinner fancy restaurant partner endofasubhere make think fancy hotel really expensive restaurant sort thing give endofasubhere think could easily see scene female stage perform behind live stand microphone stand nod ready come cue endofasubhere thought fancy club scene would small musician stage club surround people dress nicely look expensive rich endofasubhere black white detective sit smoking pan around opening title sequence case file spew front hes regular glass whiskey neat sweat next look crowd endofasubhere felt like would fancy restaurant endofasubhere classical make feel ease feel like slow dancing romantic partner endofasubhere 
28,concert ,Met,Met_LOW_09,CONCERT-Met_LOW_09,CON_Met,heavy somewhere belong enjoy endofasubhere middle age men ride motorbike long grey beard mosh pit dark night time loud headbanging endofasubhere imagine self watch bunch heavy favorite headset endofasubhere felt like melodic death endofasubhere sort different kind expect bit shout hint endofasubhere cacophony noise synonymous mayhem endofasubhere think suspense listen suspense suspense real life suspense endofasubhere energetic strong beat powerful electric endofasubhere imagine road trip kid group teenager drive past u van high volume endofasubhere yes thought use listen roll actually due emotional relationship issue back endofasubhere imagine think tomorrow yesterday crowd feel beat move everyones jump shout alive chaotic make sense endofasubhere tune give cinematic experience endofasubhere open scene hard endofasubhere sound like end old school endofasubhere remind little use wwe young type theyd background werent match endofasubhere imagine specific id chemical romance strong visuals someone image continue vocal scream come match memory endofasubhere prematch fight tension build crowd cheer excitement endofasubhere punk flash light crowd moderate scale endofasubhere traditional sludge funeral doom type much alley type especially recently imagine small ish venue performing popular year ago dark dingy room black attire long hair good mix female male endofasubhere reminds large gathering crowd endofasubhere imagine scene actor club bright light endofasubhere think gig really recognise even ai perhaps dark light everyone trail black long hair leather candlelight endofasubhere could imagine two long rival stand across ready battle century endofasubhere heavy would perform front audience endofasubhere thought gig maybe performance like tenacious lordi endofasubhere felt like introduction endofasubhere ever see disaster chipmunk scene first appear start remind quite scary also appeal endofasubhere sweaty people bang head mosh pit drug endofasubhere imagine people mosh pit heavy full scary look heavily tattoo pierced punk rocker endofasubhere attend definitely hear similar sound try remember could endofasubhere sound like endofasubhere picture like festival specifically people whos entire personality like best ever make endofasubhere 
29,concert ,Met,Met_LOW_14,CONCERT-Met_LOW_14,CON_Met,sound dramatic endofasubhere imagine chase someone twist small alleyway endofasubhere another sound like bos jrpg arcade time trial like light gun endofasubhere long haired fan listen sort felt similar fire flame endofasubhere thing could think browser window youtube spotify recommended track part mix endofasubhere relate moment joy dancing celebrate friend family endofasubhere attend lot show tune bring lot memory endofasubhere imagine something like party since unpredictable progression lovely listen endofasubhere envision roll musical performer take stage endofasubhere watch endofasubhere love think great imagine imagine would something would choose go imagined semi style deep right amount sound action pack imagine lot people sit row stand big stage lot light endofasubhere see star also black hat tattoo endofasubhere imagine tv station news highlight present endofasubhere imagine partner feel moment endofasubhere thought roll perform stage crowd full energy jump endofasubhere stage light flash strobing crowd get really small part crowd near front mosh whilst dot throughout crowd headbanging endofasubhere imagine venue green strobe light flame shoot mosh pit endofasubhere someone foot chase run amongst street house go someone else high intensity quick foot chase endofasubhere thing come mind watch character hero character wear hat long black hair wear thick platform boot rip jean endofasubhere event endofasubhere remind anime background imagine character fight battle background also imagine japanese someone strum enthusiastically endofasubhere say expect classical cool synth type imagined like remind blutengle depeche mode endofasubhere imagine stage jam part show endofasubhere scene show strange thing character mission endofasubhere picture packed lot energy crowd people jump around along let loose whole place feel alive bright light everyone feeding energy endofasubhere picture symphony indoor venue remind like final fantasy endofasubhere someone keytar close endofasubhere thought friend lot fun endofasubhere listen felt excitement bit mood rush want get endofasubhere 
30,concert ,Met,Met_MED_19,CONCERT-Met_MED_19,CON_Met,imagine watch montage scene like action comedy one could actively imagine like endofasubhere heavy gig festival endofasubhere hear think sister kid listen like bang head pretend air hair would get crazy always much fun battle endofasubhere dethklok thunderhorse great endofasubhere remind kid get bull finally get revenge guy mess endofasubhere discomfort really like iron maiden acdc come head colour red orange angry endofasubhere picture perform live stage endofasubhere sound remind action scene antagonist defeat parade people endofasubhere remind bit listen sweet child mine solo youtube sound bit similar endofasubhere racing car fast sport car endofasubhere think tony hawk downhill wii soundtrack like endofasubhere initially thought dad lead use practice room harmonising part come thought black veil bride emo core scene belfast really cool alternative shop dark sell shirt endofasubhere  endofasubhere imagine hard stage crowd people hand raise air endofasubhere feels right home middle ongoing audience enrapture zone action energy keep go keep build pull along lead listener anticipate whats come next endofasubhere black veil bride dragonforce type solo remind see german festival ring wacken endofasubhere remind live also go onto youtube see live performance havent ben able see person like jimi hendrix etc endofasubhere watch wrestling make feel emotional main wrestler entrance endofasubhere thought old star fox tough climatic mission likely sort bos fight another hard sequence would serve hype moment memorable part ex endofasubhere motorbike come mind endofasubhere felt would fall genre like power symphonic thrash remind call skiltron however conjure many visuals mind endofasubhere scene attend similar genre come mind endofasubhere like yungblud uplifting energetic endofasubhere remind endofasubhere also sound like opening scene anime endofasubhere make think scene call stranger thing try kill monster endofasubhere could easily imagine punk maybe like fall boy section imagine somewhat close edge stage fan equally press edge stage imagine really completely lose endofasubhere picture scene crowd great time form mosh pit front stage lead solo endofasubhere first thought sound like american anime style cartoon bakugan shift hero picture sound clear like someone hit note perfectly endofasubhere person work would listen use gym machine lift heavy weight caffeine endofasubhere 
31,concert ,Met,Met_MED_20,CONCERT-Met_MED_20,CON_Met,think friend see look right leave middle huge body people see friend jump enjoy solo endofasubhere one white people artist go wild like niche thing know fan endofasubhere crowd one big mass everyone surge forward lot light fire around stage dance endofasubhere sound kind like last one make think thing someone use know love kiss part memory good make sad think sit living room hear jam room endofasubhere one imagine hero sort hit solo massive crowd surround u reason also imagine arcade dance floor u wasnt use endofasubhere teen superheros save day endofasubhere fitting seem like rockstar endofasubhere mind instantly go avenge sevenfold one favorite grow sound exactly like something hear solo really give uplifting mood make sit chair love like especially work drive afternoon endofasubhere climate everyone endofasubhere thought watch sound endofasubhere thought stage live open place endofasubhere imagine passenger car late night road trip hot day window dance along air laugh driver feeling carefree happy endofasubhere hear similar mostly special hidden easter egg activate strange thought indeed endofasubhere would large stage many pyrotechnic would also involve endofasubhere could imagine someone stage front crowd excite endofasubhere imagine man dress black long black hair dark makeup hold lot passion endofasubhere make imagine someone rid horse battle someone armor big sword endofasubhere probably high intense scene performance everyone scream shouting imagine headbangers crowd mosh pit everywhere endofasubhere sound like opening shonen anime endofasubhere anime open endofasubhere could see use sonic hedgehog oddly enough also felt shred right along stage studio performing endofasubhere make think emo day grow would listen like black veil bride fun time lot hang friend endofasubhere double remind hero also bring thought dragon force imagine try get combo go rhythm get much point possibly get endofasubhere felt like listen hear many similar fun listen compare past endofasubhere see hair attire riffing crowded stadium endofasubhere performing player solo endofasubhere imagine kid hero remind real memory thing although recognize endofasubhere friend love type endofasubhere thought attend always tune like endofasubhere seem like focus pump crowd follow along vibe endofasubhere like one cool riff make want go festival like glastonbury endofasubhere stage big like heavy endofasubhere picture huge stadium dark stage shred people go crazy flash light fire effect screen behind stage people mosh endofasubhere imagine make lot noise stage think id enjoy endofasubhere make teenage white kid garage endofasubhere 
32,movie,80s,80s_LOW_02,MOVIE-80s_LOW_02,MOV_80s,sound like scene set big city main character depress wander street night endofasubhere could see camera pan around rain city somewhere hide along street detective drink hes luck think culprit go get away woman enter important information endofasubhere felt emotional swinging towards sad side maybe hero get hurt die endofasubhere give vibe erotic romantic scene mysterious feel endofasubhere remind cowboy rid horse sand hill desert smoking western style endofasubhere sound like attach emotion passion would say appropriate staged well endofasubhere imagine drive home stressful day work thought life unfair area give get achieve goal endofasubhere beach tropical holiday island night blue ocean gently splash grey stone wall beach path endofasubhere imagine trip luxury style cruise ship make feel regal elegant endofasubhere black white mafia protagonist get tell woman hes slowly fall love shes happily marry watch walk away bittersweet endofasubhere dinner event endofasubhere seem background sorrowful event endofasubhere imagine watch old couch girlfriend endofasubhere yeah feel like romantic romantic scene lead character dance intimately slow end night still hold enjoy moment wind focus maybe outside party afterwards sidewalk cool air character ruminate experience together figure say goodbye night endofasubhere sound like wish star provoke thought hope dream persevere think goal want future endofasubhere remind walk tend listen type need bit alone time often walk evoke pretty strong emotion endofasubhere miami around live similar cool vibe make feel relaxed endofasubhere picture sad sequence perhaps character fall one walk around rain city camera pan around endofasubhere romantic scene endofasubhere relax tranquil set endofasubhere imagine large well musician hold sure hear though beginning imagine gothic architecture gothic mansion tall iron gate also envision romantic cafe scene city like paris couple seat together cup coffee emit steam air endofasubhere make imagine moment past resonate endofasubhere remind dog endofasubhere romantic date night partner saxophonist around dinner sort thing endofasubhere imagine woman walking beach sunset hand pocket wind blow hair contemplate life endofasubhere probably end cast mention people involve making endofasubhere imagine wedding endofasubhere imagine romantic scene slow dancing partner amazing night endofasubhere scene come mind scene everything go wrong hero lean wall rain fall around wonder everything start crumble anything make right collapse endofasubhere think scene someone likely man would walk home alone reject woman romantically endofasubhere another detective story detective partner murder sit alone smoking friend maybe bit another life time know work case damn wont try everything catch killer endofasubhere sound like restaurant endofasubhere feel like something would end belong credit scene relax endofasubhere 
33,movie,80s,80s_LOW_06,MOVIE-80s_LOW_06,MOV_80s,think old sitcom sound like would opening feel like could familial show many happy moment endofasubhere sound like track end credit scene happy family everyone show laugh fun whilst credit roll endofasubhere make think tv show try show character one one short scene end look camera smile crazy look something like frasier cheer endofasubhere imagine happy scene old reason rain man pop head woman main protagonist visual show drinking type cocktail watch live woman wear glamourous sparkly dress endofasubhere end scene two character get back together kiss endofasubhere sound like end credit scene could either comedy romantic comedy endofasubhere sound like introduction sitcom full house rosanne mind instantly go image screen introduce character silly pose something move onto next character endofasubhere two people dance others hand world behind endofasubhere sound amazing imagine dance endofasubhere thought office wait hold hear invoke sometimes endofasubhere thought trumpet keep ring mind endofasubhere imagine scene end main character high school age dance together dance montage character story continue beyond endofasubhere get feeling would outro old school teenager highlight different character credit roll endofasubhere remind style imagine sort romantic sunset like scene load purple orange hue american also grainy look endofasubhere imagine end maybe comedy romance screen fade black show credit background endofasubhere make think animated sound free colourful endofasubhere near end everything go well character everyone dance happy laughing joking everyone work end endofasubhere chill endofasubhere scene city tropical city like miami los angeles endofasubhere make think dance credit rom comedy comedy endofasubhere imagination beginning sitcom one like reba home improvement even everybody love raymond also imagine studio set audience back add laugh track time also think beegees loiter around endofasubhere remind sitcom like family matter similar show endofasubhere restaurant visit la weekend endofasubhere mostly terry perry think black american party endofasubhere sound like type would hear open credit tv show even possibly end show announce character name title endofasubhere thought sitcom rather try think specific one could come one endofasubhere imagine sort warm main act people mingle wait around endofasubhere something would expect hear radio visit theme park endofasubhere imagine credit roll end give rom com vibe light hearted end give impression endofasubhere imagine wed party happening people dance also miss attention check ask type say please type word catch word concentrate endofasubhere imagine show vibrant color wild hairstyle endofasubhere 
34,movie,80s,80s_MED_08,MOVIE-80s_MED_08,MOV_80s,sound like something sitcom endofasubhere watch kid show young child start dance endofasubhere evoke feeling longing new place destination endofasubhere soothinginteresting laughter endofasubhere felt like character positive thing happen good mood mood celebration endofasubhere one remind ex boyfriend love type also like watch hear several time endofasubhere imagine celebration kind like one christmas season endofasubhere sound like use family travel vacation road endofasubhere imagine scene person drive listen endofasubhere know simply remind character walk street jolly happy something happen one thing lead think spiderman scene peter parker walk road raindrops keep fall head happy imagine instead like happy happy scene endofasubhere lady red vintage ferrari endofasubhere imagine church sound sound lead section endofasubhere imagine scene quiet place try find peace within one endofasubhere imagine opening scene actor drive suburban area enjoy car endofasubhere scene romantic comedy two lead start connect potentially something fun engage first time endofasubhere typically dance scene end credit show reel future life turn endofasubhere reason thought screensaver see artwork tropical beach pink orange sunset endofasubhere know ice cream shop shop sell banana ice cream pastel color pallette interior floor checker tile reason also sell balogna ice cream topping also sell pistachio ice cream endofasubhere end comedy series show cast happy wave goodbye crowd camera end show endofasubhere dance sunshine yellow frothy sea sand party young people endofasubhere feel like listen michael jackson endofasubhere think bingo parlour felt like older mightve hear radio back sound like th century lot vibe endofasubhere say sound like decide enjoy start randomly imagine banjo kazooie feel like would suit lot sibling kid nintendo endofasubhere imagine seat behind car parent drive take school bright day endofasubhere imagine person happily go day endofasubhere scene car pull driveway typical suburban family step car endofasubhere imagine stylish scene someone walk city night mix classical modern hip twist make feel fresh also little fancy endofasubhere picture introduction family basically like family introduction show person name card sitcom style endofasubhere give imagination reach end family old one reach credit see credit roll endofasubhere 
35,movie,80s,80s_MED_13,MOVIE-80s_MED_13,MOV_80s,imagine science fiction endofasubhere imagine korean use binge watch around age get back school get assignment sort favorite korean show next line endofasubhere sound like could introduction romantic tv show endofasubhere sound quite different could hear voice specific word endofasubhere two adult lovebird dance party endofasubhere parent love back day recently come across picture hold hand moment begin picture flash mind endofasubhere gentle acoustic sound relaxed feel perfect unwind endofasubhere car radio drive grocery store enjoy evening endofasubhere like float thought watch pass like cloud need solve anything right breathe peace motion give meditation vibe endofasubhere open scene twilight endofasubhere sound cool classical soul endofasubhere remind part romantic couple fall break endofasubhere fully kick imagine frozen sound sound like bell ringing make think sleigh change thought endofasubhere night sky shiny star moon like something science fiction bad effect endofasubhere fantasy inspired advertisement refreshing cold drink endofasubhere imagine opening scene slow motion family park run talk laugh picnic lot cut scene endofasubhere make imagine rainforest tribes people peaceful feeling felt happy relaxed nature endofasubhere give nostalgic vibes relate kate bush bjorks little bit give ethereal angelic vibe hint downbeat pop term scene imagine match visual aspect artist mention mature old vibe quite serious romantic endofasubhere actually give church vibe felt like church bright light stream stain glass window endofasubhere introduction show production company one one ever hear ever see set alone run opening scene endofasubhere could imagine comedy romance love first sight endofasubhere opening title probably view philly sunrise spanning across city endofasubhere pixy fairy gentle pastel colour sparkle enchantment fantasy endofasubhere character walk street endofasubhere scene famous intimate full love fan endofasubhere could imagine introduction common hear state producer actor endofasubhere sound like introduction soundtrack endofasubhere ancient eastern beginning follow progressive path endofasubhere imagine quite old set sometime picture accompany old school intro use introduce cast producer endofasubhere could picture walking family restaurant friendly welcome endofasubhere 
36,movie,Ele,Ele_LOW_09,MOVIE-Ele_LOW_09,MOV_Ele,sound like car chase action scene endofasubhere drive fly car future weave traffic endofasubhere like science fiction cyberpunk style space scene build massive fight endofasubhere seem like adventure maybe scene blade runner endofasubhere thing think dance night club everyone black shadow bluish white light flash endofasubhere relate overcome struggle sound like victory endofasubhere set mood competition something friend colleagueits like battle endofasubhere imagine build energy competitive race tension high reason think go endofasubhere one still fresh mind yesterday watch horror theme tone endofasubhere imagine action someone pursue villain endofasubhere long drive way scene endofasubhere think great remind john wick action build shoot race something great heroic go happen love make feel nostalgic happy endofasubhere young man run endofasubhere build tension sound like go epic drop make feel little bit edge aware surroundings endofasubhere picture image action hero fighter assemble go rescue mission endofasubhere give thought action climax endofasubhere action scene start maybe sort chase scene protagonist get chase somebody start protagonist realise follow continue protagonist start run weave pedestrian obstacle traffic become intense endofasubhere hear sound remind scifi series race battle bad guy endofasubhere envision keanu reef think similar feature matrix john wick star endofasubhere sound like beginning epic fight endofasubhere somebody cyberspace realm glow blue lot digital fractal wall begin move faster build get ready breach firewall lol endofasubhere detective good guy deep conversation think plan realise plan get work endofasubhere imagine someone black run away group people shoot person black jump window start fall slow motion glass fall slowly well endofasubhere sound like sound action adventure make think tom cruise endofasubhere watch endofasubhere imagine background tv show racing racer walk onto track get car camera focus important racer one one endofasubhere sound like credit end endofasubhere say imagine type would fit soundtrack figure probably action science fiction also give strong vibe start picture bit interested terminator lately imagined part base especially retro one although fit exactly endofasubhere imagine watch need speed car race endofasubhere thought teen young adult woman techno light flash people dance wait beat drop endofasubhere action neon light people race car street endofasubhere imagine scene something big happen feel suspenseful like everyones wait surprise time hip beat make feel modern cool endofasubhere felt like like battle start big space marine look guy endofasubhere think introduction favourite series introduction make experience watch series unforgettable endofasubhere give feeling action like car chase weave traffic stuff happen around endofasubhere 
37,movie,Ele,Ele_LOW_14,MOVIE-Ele_LOW_14,MOV_Ele,think warehouse project gig someone old synthy house felt fun enjoyable endofasubhere see undertale computer screen fight sans quite right run usual pacifist run attack sound hitting satisfy go soon oh lose much health think endofasubhere sound like retro endofasubhere make envision old fight one graphic arent good could hour endofasubhere remind matrix blade runner someone run street pursuit something someone technological modern device endofasubhere sound like e prerecord beat like dramatic effect mostly gen z endofasubhere listen sound imagine party stripper woman dance rhythm wild fun endofasubhere overhead view futuristic city night speed vehicle light zoom along road also tower block endofasubhere yes talk make think tron similar high tech vibe endofasubhere think old school arcade bit arcade machine really sound like space invader style could hear thing fire hit object break endofasubhere imagine girlfriend little brother sit living room endofasubhere oh feels epic especially start sensation people character come together approach rise conflict climax thing feel dire happen powerful anticipatory energy also sound like old bit chiptune something endofasubhere remind arcade place nq lot uks major city endofasubhere watch sport review especially soccer endofasubhere imagine soundtrack bos fight old super nintendo entertainment system era make think zelda lagoon picture character engage mortal enemy ramp fight likely climatic nature stake high endofasubhere remind early endofasubhere felt could pull side scroller make nintendo japanese anime era like akira endofasubhere make think super mario level nintendo endofasubhere imagine specific scene per se associate wreck ralph remind animated kid endofasubhere probably introduction character mention endofasubhere sound disco theme endofasubhere sound like something imagine pro evolution soccer playstation old brother absolutely love sound bring lot good memory endofasubhere immediately think high tech futuristic world character scene get ready go something reckless like hack something thought come mind something would maybe beginning middle character still get good thing get serious end endofasubhere think animated gear towards child show kind start adventure main character endofasubhere theme space invader something plane shoot asteroid love way make head vibrate mustve asteroid explode endofasubhere sound like arcade endofasubhere remind retro similar tetris pac man endofasubhere 
38,movie,Ele,Ele_MED_19,MOVIE-Ele_MED_19,MOV_Ele,well make quite sad dynamic maybe sad scene something reveal something important maybe walk rain go something endofasubhere initially imagine sad moment however beat add fit come age endofasubhere reminds favorite pop musician imagine self engross entertain endofasubhere pop head right away could think minecraft endofasubhere good beat intrigue endofasubhere scene one thoughtful feeling endofasubhere first imagine lay bed rainy day peaceful mind free worry chaos beat come saw jump bed back reality endofasubhere sound like could soundtrack scene someone get ready big night endofasubhere imagine office busy day supervisor keep morale alive endofasubhere enjoy sound thought give dance tune happy thought endofasubhere tune entertain endofasubhere beginning xxxtentacion sad genre endofasubhere classic tune scene endofasubhere first visualise horror low brightness like slenderman minecraft cave recently click sound begin remind fashion design dress use visualise endofasubhere moody scene drone filming cliff sea early evening like advert new drama programme endofasubhere lonely cat forest shoo away endofasubhere imagine woman grieve loved one everything slow somber cry funeral feel depress pick scene become fast paced woman deal grieve drink cry old routine endofasubhere imagine sit car black mild alone hear type beat like drive old habit pick slum black friend hear similar endofasubhere originally start remind christopher nolan like inception vaguely psychological thriller like memento perhaps start provide beat breakbeat lead road imagine come age school main character make great development either story individual role find walk important location fish tank example indie british endofasubhere reminds adventure time go hike endofasubhere imagine alone home dance along rhythm beat endofasubhere rainy stormy window city apartment girl feel reenergised peace endofasubhere could imagine replay happy memory two people live hold tear stream face endofasubhere would character scene endofasubhere scene character dance endofasubhere really peaceful feel tell beginning great endofasubhere people slow dance beat get lively dance become faster endofasubhere montage someone experience something sad image travel look solemnly window dark ambience endofasubhere sound like late endofasubhere sorry mean press vibe like come age angst like world move whilst simultaneously close open around protagonist endofasubhere bleak situation follow call action endofasubhere could also picture ad small shop mall endofasubhere confuse immediately imagine oh dead sad everyone funeral mourn beat entirely unexpected become dead yes love kick endofasubhere 
39,movie,Ele,Ele_MED_20,MOVIE-Ele_MED_20,MOV_Ele,thought animal swim come head saw aquarium watch seal turtle swim around make pensive well watch animal swim around endofasubhere scene something sad happen protagonist try move solemn background bright signify thing okay endofasubhere sure think joe satriani mom use listen lot weekend think sit living room sibling mom clean endofasubhere imagine science fiction like city show extremely futuristic building bunch fly car zoom past look like small planet see circle around viewpoint city green beautiful look endofasubhere bluish scenery cyberpunk type view endofasubhere sound like relief maybe long full hardship finally end something good peaceful happens endofasubhere sound like something would put morning try relax read work like listen calm anxiety sound work hear stuff like time soothe brain get relax endofasubhere entry scene modern city skyline endofasubhere sound great make imagine sit alone somewhere meditate endofasubhere like reflection scene character sometimes sad moment endofasubhere could imagine landscape ruin world look endofasubhere make think roundabout park child endofasubhere make feel calm like serious scene happen main character reflect action happen sad scene ponder affect flashback endofasubhere question think would artsier side sound like would travel montage drone footage landscape follow car also feel cold endofasubhere think mindful serenity peace come self reflection endofasubhere remind playstation load screen grow meditation like noise remind wait cousin finish xmen playstation grandma house endofasubhere imagine float pool eye close relaxed one water fancy hotel feel warm sun face peace endofasubhere remember girlfriend love beat much endofasubhere horror scary scene appear endofasubhere get massage masseuse felt much like rhythmic calm endofasubhere try think would use think maybe character walk beach heartfelt moment sort endofasubhere soothe relax way endofasubhere imagine chill beach hot country sea people swimwear cocktail soak sunset endofasubhere background public toilet restaurant cafe endofasubhere really felt like belong think would use night time maybe character drive sit bedroom hang phone feel depress feel nocturnal endofasubhere think kind would hear plane whilst wait take endofasubhere imagine documentary mostly fun fact historic information endofasubhere 
40,movie,Jaz,Jaz_LOW_19,MOVIE-Jaz_LOW_19,MOV_Jaz,think super mario tune similar background mario make think super mario odyssey last mario endofasubhere soccer pick team set formation start endofasubhere old set people dance couple throughout room quite lively fun endofasubhere well imagined something first part low half ruin first part make think go pipe super mario think collect coin level really dark bit creepy rest ruin though endofasubhere hear picture blue brothersesque two cool blue musician introduce possibly dance sort fancy zainy feel denote idea go lighthearted family base comical nature endofasubhere similar last tune mind shift halfway record first part recording sound like bowser bos fight old mario kick mind shift coffee shop listen drink coffee endofasubhere think imagine friend party ceremonial gathering endofasubhere thought actor especially actor come street meet people good mood endofasubhere first imagine mind switch upmarket restaurant lit candlelight people suit dress circular table watch champagne glass endofasubhere imagine scene introduction cop see cop card go traffic night time scenario endofasubhere imagine heist noir setting montage moment someone voice top endofasubhere imagine people dress vintage fashion swing dance together type party good time endofasubhere make imagine army people dance endofasubhere imagine might base mario remind mario scene might upbeat fast probably parkour platformer jump onto block ledge etc endofasubhere bullshit fuck mario endofasubhere guy think something wrong cautious approach turn good friendly mingle everyone endofasubhere could picture man dancing people around hear endofasubhere first imagination note hit pink panther cautious scene suddenly become jaunty due increase back wasnt crouch style walk enthusiastic like cartoon endofasubhere felt chaotic listen theme seem completely switch within short period felt lot thought emotion endofasubhere start sound almost like animated chase scene people chase transition almost club feel endofasubhere picture stage small venue someone middle side endofasubhere imagine introduction sort cartoon open close someone hand zoom animal dance tuxedo old school style endofasubhere certain restaurant live endofasubhere woman scene move across street round skirt see handsome man end endofasubhere start kind remind detective come wait sort realization case standstill work renew enthusiasm endofasubhere seem first suggest like different theme like possibly suspense change lighter positive tone endofasubhere sound hence endofasubhere envision scene actor actress recently go somewhere like new york explore awe city life endofasubhere get much first bit remind mario throw rest keep imagine mario level endofasubhere imagine people fun dinner dance nice restaurant even live date endofasubhere scene different part city swiftly display one scene people rid bike beach endofasubhere 
41,movie,Jaz,Jaz_LOW_21,MOVIE-Jaz_LOW_21,MOV_Jaz,peppy like lift feels busy like need something maybe walk shopping center listen background endofasubhere fun supermarket shop scene come age endofasubhere reminds tom jerry show use watch sound track background tom jerry mischievous usual endofasubhere thought cute little cafe simulator kind endofasubhere whimsical sound endofasubhere typical cartoon kid show endofasubhere circus remember see circus first time bring memory back endofasubhere sound like could soundtrack chase scene endofasubhere imagine chill grandmother kitchen drink tea listening story cook endofasubhere imagine environment gambling place likely cassino people around busy try luck endofasubhere tune give ringtone vibe endofasubhere kid winter wonderland fairy tail endofasubhere sound like kid mobile endofasubhere remind one mute comedy sketch endofasubhere child tv show like animated one actually exist light blue background sky colourful caterpillar walk buy house similar one peppa pig occasionally would visualise someone glockenspiel beater endofasubhere cute baking time challenge finish baking decorating endofasubhere imagine stand elevator place would hear real life endofasubhere slap stick comedy type montage perhaps funny event combine bunch scene one loft lobby hotel could effective scene location well also give feeling old french perhaps european non english speaking perhaps still comedy black white vintage old ambience endofasubhere reminds kid endofasubhere felt like tile fully focus enjoy rhythm endofasubhere could imagine grocery store family walk aisle look grocery endofasubhere work office face pace environment maybe endofasubhere tuxedo endofasubhere imagine like farm endofasubhere annoy sound one would kid id say usually supermarket elevator really dislike overwhelm ear endofasubhere person walk work joyful mood endofasubhere imagine also imagine scene people fun road trip endofasubhere imagine popular cartoon animation could remember daughter watch kind sound popular endofasubhere sound like soundtrack child show endofasubhere sound like something harry meet sally woody allen think endofasubhere shenanigan occur hotel maybe someone pull prank endofasubhere could see maybe one retro feel endofasubhere picture quite cutesy design imagine specific sort store go purchase specific item region endofasubhere could picture introduction sitcom maybe silly scene something like endofasubhere 
