doc_i,doc_j,similarity,same_clip,same_context,same_genre,condition
7,37,0.9455794,False,False,True,diff_clip_diff_context_same_genre
7,38,0.9777123,False,False,True,diff_clip_diff_context_same_genre
7,39,0.97174525,True,False,True,same_clip_diff_context
7,40,0.95239633,False,False,False,diff_clip_diff_context_diff_genre
7,41,0.9522742,False,False,False,diff_clip_diff_context_diff_genre
7,42,0.9703156,False,False,False,diff_clip_diff_context_diff_genre
7,43,0.97027814,False,False,False,diff_clip_diff_context_diff_genre
7,44,0.9516301,False,False,False,diff_clip_diff_context_diff_genre
7,45,0.95077634,False,False,False,diff_clip_diff_context_diff_genre
7,46,0.9520608,False,False,False,diff_clip_diff_context_diff_genre
7,47,0.96505237,False,False,False,diff_clip_diff_context_diff_genre
7,48,0.97305465,False,False,False,diff_clip_diff_context_diff_genre
7,49,0.9583255,False,False,False,diff_clip_diff_context_diff_genre
7,50,0.9648492,False,False,False,diff_clip_diff_context_diff_genre
7,51,0.9522387,False,False,False,diff_clip_diff_context_diff_genre
7,52,0.954044,False,False,True,diff_clip_diff_context_same_genre
7,53,0.91943294,False,False,True,diff_clip_diff_context_same_genre
7,54,0.9650941,False,False,True,diff_clip_diff_context_same_genre
7,55,0.96875787,True,False,True,same_clip_diff_context
7,56,0.944414,False,False,False,diff_clip_diff_context_diff_genre
7,57,0.954972,False,False,False,diff_clip_diff_context_diff_genre
7,58,0.97224784,False,False,False,diff_clip_diff_context_diff_genre
7,59,0.96684426,False,False,False,diff_clip_diff_context_diff_genre
7,60,0.94376963,False,False,False,diff_clip_diff_context_diff_genre
7,61,0.9292963,False,False,False,diff_clip_diff_context_diff_genre
7,62,0.93004894,False,False,False,diff_clip_diff_context_diff_genre
7,63,0.9459603,False,False,False,diff_clip_diff_context_diff_genre
8,9,0.97427744,False,True,True,diff_clip_same_context
8,10,0.96674615,False,True,True,diff_clip_same_context
8,11,0.95724666,False,True,True,diff_clip_same_context
8,12,0.9686466,False,True,False,diff_clip_same_context
8,13,0.9666196,False,True,False,diff_clip_same_context
8,14,0.9630976,False,True,False,diff_clip_same_context
8,15,0.9680314,False,True,False,diff_clip_same_context
8,16,0.9759091,False,False,False,diff_clip_diff_context_diff_genre
8,17,0.96863806,False,False,False,diff_clip_diff_context_diff_genre
8,18,0.9748111,False,False,False,diff_clip_diff_context_diff_genre
8,19,0.9707245,False,False,False,diff_clip_diff_context_diff_genre
8,20,0.97550225,False,False,False,diff_clip_diff_context_diff_genre
8,21,0.96708834,False,False,False,diff_clip_diff_context_diff_genre
8,22,0.958207,False,False,False,diff_clip_diff_context_diff_genre
8,23,0.9648355,False,False,False,diff_clip_diff_context_diff_genre
8,24,0.97755015,True,False,True,same_clip_diff_context
8,25,0.97315115,False,False,True,diff_clip_diff_context_same_genre
8,26,0.96236527,False,False,True,diff_clip_diff_context_same_genre
8,27,0.96380734,False,False,True,diff_clip_diff_context_same_genre
8,28,0.9617294,False,False,False,diff_clip_diff_context_diff_genre
8,29,0.9691745,False,False,False,diff_clip_diff_context_diff_genre
8,30,0.96415496,False,False,False,diff_clip_diff_context_diff_genre
8,31,0.9720053,False,False,False,diff_clip_diff_context_diff_genre
8,32,0.9590898,False,False,False,diff_clip_diff_context_diff_genre
8,33,0.9691542,False,False,False,diff_clip_diff_context_diff_genre
8,34,0.9614452,False,False,False,diff_clip_diff_context_diff_genre
8,35,0.975901,False,False,False,diff_clip_diff_context_diff_genre
8,36,0.9591657,False,False,False,diff_clip_diff_context_diff_genre
8,37,0.96539956,False,False,False,diff_clip_diff_context_diff_genre
8,38,0.96920884,False,False,False,diff_clip_diff_context_diff_genre
8,39,0.96368253,False,False,False,diff_clip_diff_context_diff_genre
8,40,0.9786329,True,False,True,same_clip_diff_context
8,41,0.9578091,False,False,True,diff_clip_diff_context_same_genre
8,42,0.9597908,False,False,True,diff_clip_diff_context_same_genre
8,43,0.9628023,False,False,True,diff_clip_diff_context_same_genre
8,44,0.96220464,False,False,False,diff_clip_diff_context_diff_genre
8,45,0.9663474,False,False,False,diff_clip_diff_context_diff_genre
8,46,0.9684562,False,False,False,diff_clip_diff_context_diff_genre
8,47,0.967774,False,False,False,diff_clip_diff_context_diff_genre
8,48,0.9646669,False,False,False,diff_clip_diff_context_diff_genre
8,49,0.97346306,False,False,False,diff_clip_diff_context_diff_genre
8,50,0.96879977,False,False,False,diff_clip_diff_context_diff_genre
8,51,0.9610158,False,False,False,diff_clip_diff_context_diff_genre
8,52,0.9668001,False,False,False,diff_clip_diff_context_diff_genre
8,53,0.93861496,False,False,False,diff_clip_diff_context_diff_genre
8,54,0.96932673,False,False,False,diff_clip_diff_context_diff_genre
8,55,0.96122813,False,False,False,diff_clip_diff_context_diff_genre
8,56,0.9628197,True,False,True,same_clip_diff_context
8,57,0.9639431,False,False,True,diff_clip_diff_context_same_genre
8,58,0.97374845,False,False,True,diff_clip_diff_context_same_genre
8,59,0.95931756,False,False,True,diff_clip_diff_context_same_genre
8,60,0.95864224,False,False,False,diff_clip_diff_context_diff_genre
8,61,0.95310277,False,False,False,diff_clip_diff_context_diff_genre
8,62,0.93974614,False,False,False,diff_clip_diff_context_diff_genre
8,63,0.9527705,False,False,False,diff_clip_diff_context_diff_genre
9,10,0.9763236,False,True,True,diff_clip_same_context
9,11,0.976089,False,True,True,diff_clip_same_context
9,12,0.964581,False,True,False,diff_clip_same_context
9,13,0.9609161,False,True,False,diff_clip_same_context
9,14,0.96873474,False,True,False,diff_clip_same_context
9,15,0.9658911,False,True,False,diff_clip_same_context
9,16,0.9763937,False,False,False,diff_clip_diff_context_diff_genre
9,17,0.9707891,False,False,False,diff_clip_diff_context_diff_genre
9,18,0.9785372,False,False,False,diff_clip_diff_context_diff_genre
9,19,0.97310287,False,False,False,diff_clip_diff_context_diff_genre
9,20,0.9716206,False,False,False,diff_clip_diff_context_diff_genre
9,21,0.96552694,False,False,False,diff_clip_diff_context_diff_genre
9,22,0.96326286,False,False,False,diff_clip_diff_context_diff_genre
9,23,0.97003365,False,False,False,diff_clip_diff_context_diff_genre
9,24,0.980947,False,False,True,diff_clip_diff_context_same_genre
9,25,0.9816724,True,False,True,same_clip_diff_context
9,26,0.96984863,False,False,True,diff_clip_diff_context_same_genre
9,27,0.9718882,False,False,True,diff_clip_diff_context_same_genre
9,28,0.96618134,False,False,False,diff_clip_diff_context_diff_genre
9,29,0.9646948,False,False,False,diff_clip_diff_context_diff_genre
9,30,0.9619506,False,False,False,diff_clip_diff_context_diff_genre
9,31,0.97236943,False,False,False,diff_clip_diff_context_diff_genre
9,32,0.9628463,False,False,False,diff_clip_diff_context_diff_genre
9,33,0.9746456,False,False,False,diff_clip_diff_context_diff_genre
9,34,0.97414875,False,False,False,diff_clip_diff_context_diff_genre
9,35,0.9725158,False,False,False,diff_clip_diff_context_diff_genre
9,36,0.9663272,False,False,False,diff_clip_diff_context_diff_genre
9,37,0.9605962,False,False,False,diff_clip_diff_context_diff_genre
9,38,0.96793336,False,False,False,diff_clip_diff_context_diff_genre
9,39,0.96222377,False,False,False,diff_clip_diff_context_diff_genre
9,40,0.9787796,False,False,True,diff_clip_diff_context_same_genre
9,41,0.97712123,True,False,True,same_clip_diff_context
9,42,0.9705209,False,False,True,diff_clip_diff_context_same_genre
9,43,0.9743717,False,False,True,diff_clip_diff_context_same_genre
9,44,0.96680784,False,False,False,diff_clip_diff_context_diff_genre
9,45,0.9644189,False,False,False,diff_clip_diff_context_diff_genre
9,46,0.9673859,False,False,False,diff_clip_diff_context_diff_genre
9,47,0.974071,False,False,False,diff_clip_diff_context_diff_genre
9,48,0.9709712,False,False,False,diff_clip_diff_context_diff_genre
9,49,0.9761304,False,False,False,diff_clip_diff_context_diff_genre
9,50,0.97361326,False,False,False,diff_clip_diff_context_diff_genre
9,51,0.9604142,False,False,False,diff_clip_diff_context_diff_genre
9,52,0.96733534,False,False,False,diff_clip_diff_context_diff_genre
9,53,0.940284,False,False,False,diff_clip_diff_context_diff_genre
9,54,0.9581957,False,False,False,diff_clip_diff_context_diff_genre
9,55,0.96744853,False,False,False,diff_clip_diff_context_diff_genre
9,56,0.9635702,False,False,True,diff_clip_diff_context_same_genre
9,57,0.97655535,True,False,True,same_clip_diff_context
9,58,0.97800434,False,False,True,diff_clip_diff_context_same_genre
9,59,0.9761618,False,False,True,diff_clip_diff_context_same_genre
9,60,0.9591577,False,False,False,diff_clip_diff_context_diff_genre
9,61,0.94720495,False,False,False,diff_clip_diff_context_diff_genre
9,62,0.93859196,False,False,False,diff_clip_diff_context_diff_genre
9,63,0.95680046,False,False,False,diff_clip_diff_context_diff_genre
10,11,0.97653663,False,True,True,diff_clip_same_context
10,12,0.96859056,False,True,False,diff_clip_same_context
10,13,0.9543245,False,True,False,diff_clip_same_context
10,14,0.965068,False,True,False,diff_clip_same_context
10,15,0.95449615,False,True,False,diff_clip_same_context
10,16,0.9747206,False,False,False,diff_clip_diff_context_diff_genre
10,17,0.9654689,False,False,False,diff_clip_diff_context_diff_genre
10,18,0.97146356,False,False,False,diff_clip_diff_context_diff_genre
10,19,0.97801495,False,False,False,diff_clip_diff_context_diff_genre
10,20,0.97124916,False,False,False,diff_clip_diff_context_diff_genre
10,21,0.9516208,False,False,False,diff_clip_diff_context_diff_genre
10,22,0.9767084,False,False,False,diff_clip_diff_context_diff_genre
10,23,0.97058535,False,False,False,diff_clip_diff_context_diff_genre
10,24,0.9742371,False,False,True,diff_clip_diff_context_same_genre
10,25,0.9662774,False,False,True,diff_clip_diff_context_same_genre
10,26,0.97963464,True,False,True,same_clip_diff_context
10,27,0.97957253,False,False,True,diff_clip_diff_context_same_genre
10,28,0.9693454,False,False,False,diff_clip_diff_context_diff_genre
10,29,0.96719545,False,False,False,diff_clip_diff_context_diff_genre
10,30,0.9553646,False,False,False,diff_clip_diff_context_diff_genre
10,31,0.9746101,False,False,False,diff_clip_diff_context_diff_genre
10,32,0.9711883,False,False,False,diff_clip_diff_context_diff_genre
10,33,0.96019065,False,False,False,diff_clip_diff_context_diff_genre
10,34,0.966635,False,False,False,diff_clip_diff_context_diff_genre
10,35,0.9744009,False,False,False,diff_clip_diff_context_diff_genre
10,36,0.9554808,False,False,False,diff_clip_diff_context_diff_genre
10,37,0.9528079,False,False,False,diff_clip_diff_context_diff_genre
10,38,0.97380745,False,False,False,diff_clip_diff_context_diff_genre
10,39,0.9650867,False,False,False,diff_clip_diff_context_diff_genre
10,40,0.96537733,False,False,True,diff_clip_diff_context_same_genre
10,41,0.9598923,False,False,True,diff_clip_diff_context_same_genre
10,42,0.97577965,True,False,True,same_clip_diff_context
10,43,0.97986853,False,False,True,diff_clip_diff_context_same_genre
10,44,0.95924336,False,False,False,diff_clip_diff_context_diff_genre
10,45,0.9577882,False,False,False,diff_clip_diff_context_diff_genre
10,46,0.9630039,False,False,False,diff_clip_diff_context_diff_genre
10,47,0.9684558,False,False,False,diff_clip_diff_context_diff_genre
10,48,0.9676018,False,False,False,diff_clip_diff_context_diff_genre
10,49,0.9637172,False,False,False,diff_clip_diff_context_diff_genre
10,50,0.9693903,False,False,False,diff_clip_diff_context_diff_genre
10,51,0.9509338,False,False,False,diff_clip_diff_context_diff_genre
10,52,0.96117723,False,False,False,diff_clip_diff_context_diff_genre
10,53,0.92824423,False,False,False,diff_clip_diff_context_diff_genre
10,54,0.9633836,False,False,False,diff_clip_diff_context_diff_genre
10,55,0.9688235,False,False,False,diff_clip_diff_context_diff_genre
10,56,0.95264804,False,False,True,diff_clip_diff_context_same_genre
10,57,0.9596658,False,False,True,diff_clip_diff_context_same_genre
10,58,0.97451025,True,False,True,same_clip_diff_context
10,59,0.9749654,False,False,True,diff_clip_diff_context_same_genre
10,60,0.9554019,False,False,False,diff_clip_diff_context_diff_genre
10,61,0.9366811,False,False,False,diff_clip_diff_context_diff_genre
10,62,0.9326103,False,False,False,diff_clip_diff_context_diff_genre
10,63,0.9524977,False,False,False,diff_clip_diff_context_diff_genre
11,12,0.9491302,False,True,False,diff_clip_same_context
11,13,0.9496793,False,True,False,diff_clip_same_context
11,14,0.96655416,False,True,False,diff_clip_same_context
11,15,0.9526157,False,True,False,diff_clip_same_context
11,16,0.97516453,False,False,False,diff_clip_diff_context_diff_genre
11,17,0.9640776,False,False,False,diff_clip_diff_context_diff_genre
11,18,0.9702344,False,False,False,diff_clip_diff_context_diff_genre
11,19,0.9718579,False,False,False,diff_clip_diff_context_diff_genre
11,20,0.9625976,False,False,False,diff_clip_diff_context_diff_genre
11,21,0.94850826,False,False,False,diff_clip_diff_context_diff_genre
11,22,0.9688337,False,False,False,diff_clip_diff_context_diff_genre
11,23,0.9652607,False,False,False,diff_clip_diff_context_diff_genre
11,24,0.9731204,False,False,True,diff_clip_diff_context_same_genre
11,25,0.96954304,False,False,True,diff_clip_diff_context_same_genre
11,26,0.96582955,False,False,True,diff_clip_diff_context_same_genre
11,27,0.97555745,True,False,True,same_clip_diff_context
11,28,0.9584768,False,False,False,diff_clip_diff_context_diff_genre
11,29,0.9533146,False,False,False,diff_clip_diff_context_diff_genre
11,30,0.9429125,False,False,False,diff_clip_diff_context_diff_genre
11,31,0.9617139,False,False,False,diff_clip_diff_context_diff_genre
11,32,0.9698511,False,False,False,diff_clip_diff_context_diff_genre
11,33,0.9667644,False,False,False,diff_clip_diff_context_diff_genre
11,34,0.97058773,False,False,False,diff_clip_diff_context_diff_genre
11,35,0.96869034,False,False,False,diff_clip_diff_context_diff_genre
11,36,0.95759255,False,False,False,diff_clip_diff_context_diff_genre
11,37,0.9493243,False,False,False,diff_clip_diff_context_diff_genre
11,38,0.9664892,False,False,False,diff_clip_diff_context_diff_genre
11,39,0.96346533,False,False,False,diff_clip_diff_context_diff_genre
11,40,0.9742016,False,False,True,diff_clip_diff_context_same_genre
11,41,0.96295583,False,False,True,diff_clip_diff_context_same_genre
11,42,0.9831414,False,False,True,diff_clip_diff_context_same_genre
11,43,0.97932005,True,False,True,same_clip_diff_context
11,44,0.95571697,False,False,False,diff_clip_diff_context_diff_genre
11,45,0.95659816,False,False,False,diff_clip_diff_context_diff_genre
11,46,0.95676357,False,False,False,diff_clip_diff_context_diff_genre
11,47,0.96031874,False,False,False,diff_clip_diff_context_diff_genre
11,48,0.9717381,False,False,False,diff_clip_diff_context_diff_genre
11,49,0.96382487,False,False,False,diff_clip_diff_context_diff_genre
11,50,0.9639803,False,False,False,diff_clip_diff_context_diff_genre
11,51,0.9571395,False,False,False,diff_clip_diff_context_diff_genre
11,52,0.9572741,False,False,False,diff_clip_diff_context_diff_genre
11,53,0.927335,False,False,False,diff_clip_diff_context_diff_genre
11,54,0.9571103,False,False,False,diff_clip_diff_context_diff_genre
11,55,0.9694277,False,False,False,diff_clip_diff_context_diff_genre
11,56,0.95084256,False,False,True,diff_clip_diff_context_same_genre
11,57,0.96359766,False,False,True,diff_clip_diff_context_same_genre
11,58,0.9789762,False,False,True,diff_clip_diff_context_same_genre
11,59,0.9819819,True,False,True,same_clip_diff_context
11,60,0.9508997,False,False,False,diff_clip_diff_context_diff_genre
11,61,0.9369878,False,False,False,diff_clip_diff_context_diff_genre
11,62,0.92758226,False,False,False,diff_clip_diff_context_diff_genre
11,63,0.9450817,False,False,False,diff_clip_diff_context_diff_genre
12,13,0.9633938,False,True,True,diff_clip_same_context
12,14,0.96323603,False,True,True,diff_clip_same_context
12,15,0.9602461,False,True,True,diff_clip_same_context
12,16,0.96899295,False,False,False,diff_clip_diff_context_diff_genre
12,17,0.96367633,False,False,False,diff_clip_diff_context_diff_genre
12,18,0.9663876,False,False,False,diff_clip_diff_context_diff_genre
12,19,0.96896875,False,False,False,diff_clip_diff_context_diff_genre
12,20,0.9776522,False,False,False,diff_clip_diff_context_diff_genre
12,21,0.9591353,False,False,False,diff_clip_diff_context_diff_genre
12,22,0.96387815,False,False,False,diff_clip_diff_context_diff_genre
12,23,0.9631388,False,False,False,diff_clip_diff_context_diff_genre
12,24,0.97480243,False,False,False,diff_clip_diff_context_diff_genre
12,25,0.956938,False,False,False,diff_clip_diff_context_diff_genre
12,26,0.9696574,False,False,False,diff_clip_diff_context_diff_genre
12,27,0.95865965,False,False,False,diff_clip_diff_context_diff_genre
12,28,0.9712943,True,False,True,same_clip_diff_context
12,29,0.9769246,False,False,True,diff_clip_diff_context_same_genre
12,30,0.97179437,False,False,True,diff_clip_diff_context_same_genre
12,31,0.9767374,False,False,True,diff_clip_diff_context_same_genre
12,32,0.9567814,False,False,False,diff_clip_diff_context_diff_genre
12,33,0.9594025,False,False,False,diff_clip_diff_context_diff_genre
12,34,0.9561461,False,False,False,diff_clip_diff_context_diff_genre
12,35,0.9672972,False,False,False,diff_clip_diff_context_diff_genre
12,36,0.96630716,False,False,False,diff_clip_diff_context_diff_genre
12,37,0.9626382,False,False,False,diff_clip_diff_context_diff_genre
12,38,0.9665179,False,False,False,diff_clip_diff_context_diff_genre
12,39,0.95357573,False,False,False,diff_clip_diff_context_diff_genre
12,40,0.9633379,False,False,False,diff_clip_diff_context_diff_genre
12,41,0.95478535,False,False,False,diff_clip_diff_context_diff_genre
12,42,0.95598507,False,False,False,diff_clip_diff_context_diff_genre
12,43,0.9526898,False,False,False,diff_clip_diff_context_diff_genre
12,44,0.9701072,True,False,True,same_clip_diff_context
12,45,0.9626215,False,False,True,diff_clip_diff_context_same_genre
12,46,0.974024,False,False,True,diff_clip_diff_context_same_genre
12,47,0.97320735,False,False,True,diff_clip_diff_context_same_genre
12,48,0.9523883,False,False,False,diff_clip_diff_context_diff_genre
12,49,0.96112573,False,False,False,diff_clip_diff_context_diff_genre
12,50,0.9707634,False,False,False,diff_clip_diff_context_diff_genre
12,51,0.94459784,False,False,False,diff_clip_diff_context_diff_genre
12,52,0.965819,False,False,False,diff_clip_diff_context_diff_genre
12,53,0.9410647,False,False,False,diff_clip_diff_context_diff_genre
12,54,0.95965606,False,False,False,diff_clip_diff_context_diff_genre
12,55,0.95933926,False,False,False,diff_clip_diff_context_diff_genre
12,56,0.9507379,False,False,False,diff_clip_diff_context_diff_genre
12,57,0.9566065,False,False,False,diff_clip_diff_context_diff_genre
12,58,0.961583,False,False,False,diff_clip_diff_context_diff_genre
12,59,0.9526574,False,False,False,diff_clip_diff_context_diff_genre
12,60,0.9665034,True,False,True,same_clip_diff_context
12,61,0.95011914,False,False,True,diff_clip_diff_context_same_genre
12,62,0.9485646,False,False,True,diff_clip_diff_context_same_genre
12,63,0.95705384,False,False,True,diff_clip_diff_context_same_genre
13,14,0.9648141,False,True,True,diff_clip_same_context
13,15,0.9736662,False,True,True,diff_clip_same_context
13,16,0.97173727,False,False,False,diff_clip_diff_context_diff_genre
13,17,0.9534326,False,False,False,diff_clip_diff_context_diff_genre
13,18,0.96169734,False,False,False,diff_clip_diff_context_diff_genre
13,19,0.9572314,False,False,False,diff_clip_diff_context_diff_genre
13,20,0.96538544,False,False,False,diff_clip_diff_context_diff_genre
13,21,0.9583062,False,False,False,diff_clip_diff_context_diff_genre
13,22,0.942665,False,False,False,diff_clip_diff_context_diff_genre
13,23,0.95602906,False,False,False,diff_clip_diff_context_diff_genre
13,24,0.9628098,False,False,False,diff_clip_diff_context_diff_genre
13,25,0.96424127,False,False,False,diff_clip_diff_context_diff_genre
13,26,0.9383702,False,False,False,diff_clip_diff_context_diff_genre
13,27,0.94694865,False,False,False,diff_clip_diff_context_diff_genre
13,28,0.96250004,False,False,True,diff_clip_diff_context_same_genre
13,29,0.96687007,True,False,True,same_clip_diff_context
13,30,0.97111315,False,False,True,diff_clip_diff_context_same_genre
13,31,0.9731668,False,False,True,diff_clip_diff_context_same_genre
13,32,0.94887334,False,False,False,diff_clip_diff_context_diff_genre
13,33,0.96029663,False,False,False,diff_clip_diff_context_diff_genre
13,34,0.95285964,False,False,False,diff_clip_diff_context_diff_genre
13,35,0.96028936,False,False,False,diff_clip_diff_context_diff_genre
13,36,0.9588485,False,False,False,diff_clip_diff_context_diff_genre
13,37,0.96610796,False,False,False,diff_clip_diff_context_diff_genre
13,38,0.9547179,False,False,False,diff_clip_diff_context_diff_genre
13,39,0.95907676,False,False,False,diff_clip_diff_context_diff_genre
13,40,0.9704098,False,False,False,diff_clip_diff_context_diff_genre
13,41,0.9444688,False,False,False,diff_clip_diff_context_diff_genre
13,42,0.94614464,False,False,False,diff_clip_diff_context_diff_genre
13,43,0.9522593,False,False,False,diff_clip_diff_context_diff_genre
13,44,0.9656098,False,False,True,diff_clip_diff_context_same_genre
13,45,0.96688503,True,False,True,same_clip_diff_context
13,46,0.9717672,False,False,True,diff_clip_diff_context_same_genre
13,47,0.96905994,False,False,True,diff_clip_diff_context_same_genre
13,48,0.95768726,False,False,False,diff_clip_diff_context_diff_genre
13,49,0.9664219,False,False,False,diff_clip_diff_context_diff_genre
13,50,0.9576036,False,False,False,diff_clip_diff_context_diff_genre
13,51,0.9593262,False,False,False,diff_clip_diff_context_diff_genre
13,52,0.96450627,False,False,False,diff_clip_diff_context_diff_genre
13,53,0.9369792,False,False,False,diff_clip_diff_context_diff_genre
13,54,0.9599922,False,False,False,diff_clip_diff_context_diff_genre
13,55,0.95226014,False,False,False,diff_clip_diff_context_diff_genre
13,56,0.95159674,False,False,False,diff_clip_diff_context_diff_genre
13,57,0.94982123,False,False,False,diff_clip_diff_context_diff_genre
13,58,0.9582025,False,False,False,diff_clip_diff_context_diff_genre
13,59,0.94431996,False,False,False,diff_clip_diff_context_diff_genre
13,60,0.97197974,False,False,True,diff_clip_diff_context_same_genre
13,61,0.9593661,True,False,True,same_clip_diff_context
13,62,0.9391078,False,False,True,diff_clip_diff_context_same_genre
13,63,0.9477773,False,False,True,diff_clip_diff_context_same_genre
14,15,0.9671416,False,True,True,diff_clip_same_context
14,16,0.9664346,False,False,False,diff_clip_diff_context_diff_genre
14,17,0.96069586,False,False,False,diff_clip_diff_context_diff_genre
14,18,0.9710108,False,False,False,diff_clip_diff_context_diff_genre
14,19,0.9663422,False,False,False,diff_clip_diff_context_diff_genre
14,20,0.97012115,False,False,False,diff_clip_diff_context_diff_genre
14,21,0.9666409,False,False,False,diff_clip_diff_context_diff_genre
14,22,0.9559767,False,False,False,diff_clip_diff_context_diff_genre
14,23,0.9640554,False,False,False,diff_clip_diff_context_diff_genre
14,24,0.97553,False,False,False,diff_clip_diff_context_diff_genre
14,25,0.9648832,False,False,False,diff_clip_diff_context_diff_genre
14,26,0.9600874,False,False,False,diff_clip_diff_context_diff_genre
14,27,0.9581115,False,False,False,diff_clip_diff_context_diff_genre
14,28,0.97505474,False,False,True,diff_clip_diff_context_same_genre
14,29,0.9661577,False,False,True,diff_clip_diff_context_same_genre
14,30,0.9652566,True,False,True,same_clip_diff_context
14,31,0.9728327,False,False,True,diff_clip_diff_context_same_genre
14,32,0.9592141,False,False,False,diff_clip_diff_context_diff_genre
14,33,0.9575912,False,False,False,diff_clip_diff_context_diff_genre
14,34,0.96027046,False,False,False,diff_clip_diff_context_diff_genre
14,35,0.9647707,False,False,False,diff_clip_diff_context_diff_genre
14,36,0.96278954,False,False,False,diff_clip_diff_context_diff_genre
14,37,0.9670818,False,False,False,diff_clip_diff_context_diff_genre
14,38,0.9670546,False,False,False,diff_clip_diff_context_diff_genre
14,39,0.9592495,False,False,False,diff_clip_diff_context_diff_genre
14,40,0.9717666,False,False,False,diff_clip_diff_context_diff_genre
14,41,0.9548068,False,False,False,diff_clip_diff_context_diff_genre
14,42,0.9591544,False,False,False,diff_clip_diff_context_diff_genre
14,43,0.95721376,False,False,False,diff_clip_diff_context_diff_genre
14,44,0.97237504,False,False,True,diff_clip_diff_context_same_genre
14,45,0.9750899,False,False,True,diff_clip_diff_context_same_genre
14,46,0.97057563,True,False,True,same_clip_diff_context
14,47,0.97807175,False,False,True,diff_clip_diff_context_same_genre
14,48,0.96471334,False,False,False,diff_clip_diff_context_diff_genre
14,49,0.97107655,False,False,False,diff_clip_diff_context_diff_genre
14,50,0.96532804,False,False,False,diff_clip_diff_context_diff_genre
14,51,0.9591447,False,False,False,diff_clip_diff_context_diff_genre
14,52,0.969641,False,False,False,diff_clip_diff_context_diff_genre
14,53,0.9459096,False,False,False,diff_clip_diff_context_diff_genre
14,54,0.9589187,False,False,False,diff_clip_diff_context_diff_genre
14,55,0.96257305,False,False,False,diff_clip_diff_context_diff_genre
14,56,0.9586029,False,False,False,diff_clip_diff_context_diff_genre
14,57,0.9608493,False,False,False,diff_clip_diff_context_diff_genre
14,58,0.9699782,False,False,False,diff_clip_diff_context_diff_genre
14,59,0.9625114,False,False,False,diff_clip_diff_context_diff_genre
14,60,0.9701715,False,False,True,diff_clip_diff_context_same_genre
14,61,0.95619076,False,False,True,diff_clip_diff_context_same_genre
14,62,0.9502201,True,False,True,same_clip_diff_context
14,63,0.9674671,False,False,True,diff_clip_diff_context_same_genre
15,16,0.96824175,False,False,False,diff_clip_diff_context_diff_genre
15,17,0.95832443,False,False,False,diff_clip_diff_context_diff_genre
15,18,0.9722723,False,False,False,diff_clip_diff_context_diff_genre
15,19,0.9633264,False,False,False,diff_clip_diff_context_diff_genre
15,20,0.9709665,False,False,False,diff_clip_diff_context_diff_genre
15,21,0.9712112,False,False,False,diff_clip_diff_context_diff_genre
15,22,0.9449886,False,False,False,diff_clip_diff_context_diff_genre
15,23,0.9646249,False,False,False,diff_clip_diff_context_diff_genre
15,24,0.97230923,False,False,False,diff_clip_diff_context_diff_genre
15,25,0.9724059,False,False,False,diff_clip_diff_context_diff_genre
15,26,0.95099086,False,False,False,diff_clip_diff_context_diff_genre
15,27,0.9468139,False,False,False,diff_clip_diff_context_diff_genre
15,28,0.9691528,False,False,True,diff_clip_diff_context_same_genre
15,29,0.970194,False,False,True,diff_clip_diff_context_same_genre
15,30,0.97861606,False,False,True,diff_clip_diff_context_same_genre
15,31,0.97174776,True,False,True,same_clip_diff_context
15,32,0.9427935,False,False,False,diff_clip_diff_context_diff_genre
15,33,0.965925,False,False,False,diff_clip_diff_context_diff_genre
15,34,0.9539124,False,False,False,diff_clip_diff_context_diff_genre
15,35,0.9660575,False,False,False,diff_clip_diff_context_diff_genre
15,36,0.95774996,False,False,False,diff_clip_diff_context_diff_genre
15,37,0.9725735,False,False,False,diff_clip_diff_context_diff_genre
15,38,0.9575573,False,False,False,diff_clip_diff_context_diff_genre
15,39,0.9623282,False,False,False,diff_clip_diff_context_diff_genre
15,40,0.9677523,False,False,False,diff_clip_diff_context_diff_genre
15,41,0.960811,False,False,False,diff_clip_diff_context_diff_genre
15,42,0.9461633,False,False,False,diff_clip_diff_context_diff_genre
15,43,0.94956225,False,False,False,diff_clip_diff_context_diff_genre
15,44,0.97364557,False,False,True,diff_clip_diff_context_same_genre
15,45,0.9687413,False,False,True,diff_clip_diff_context_same_genre
15,46,0.97475755,False,False,True,diff_clip_diff_context_same_genre
15,47,0.97263956,True,False,True,same_clip_diff_context
15,48,0.95135033,False,False,False,diff_clip_diff_context_diff_genre
15,49,0.9760248,False,False,False,diff_clip_diff_context_diff_genre
15,50,0.95852953,False,False,False,diff_clip_diff_context_diff_genre
15,51,0.963735,False,False,False,diff_clip_diff_context_diff_genre
15,52,0.9698134,False,False,False,diff_clip_diff_context_diff_genre
15,53,0.95139533,False,False,False,diff_clip_diff_context_diff_genre
15,54,0.95573443,False,False,False,diff_clip_diff_context_diff_genre
15,55,0.96541196,False,False,False,diff_clip_diff_context_diff_genre
15,56,0.962242,False,False,False,diff_clip_diff_context_diff_genre
15,57,0.9636196,False,False,False,diff_clip_diff_context_diff_genre
15,58,0.9607922,False,False,False,diff_clip_diff_context_diff_genre
15,59,0.95089114,False,False,False,diff_clip_diff_context_diff_genre
15,60,0.970782,False,False,True,diff_clip_diff_context_same_genre
15,61,0.96084476,False,False,True,diff_clip_diff_context_same_genre
